,date,bitcoin price
2306,2014-12-07,376.5
2307,2014-12-06,376.3
2308,2014-12-05,377.6
2309,2014-12-04,369.8
2310,2014-12-03,377.0
2311,2014-12-02,380.6
2312,2014-12-01,378.6
2313,2014-11-30,374.9
2314,2014-11-29,376.3
2315,2014-11-28,377.6
2316,2014-11-27,368.8
2317,2014-11-26,365.4
2318,2014-11-25,376.4
2319,2014-11-24,378.9
2320,2014-11-23,365.9
2321,2014-11-22,352.0
2322,2014-11-21,351.8
2323,2014-11-20,357.3
2324,2014-11-19,381.4
2325,2014-11-18,379.2
2326,2014-11-17,384.7
2327,2014-11-16,385.6
2328,2014-11-15,374.9
2329,2014-11-14,396.5
2330,2014-11-13,428.7
2331,2014-11-12,432.0
2332,2014-11-11,365.4
2333,2014-11-10,367.1
2334,2014-11-09,362.0
2335,2014-11-08,343.5
2336,2014-11-07,341.9
2337,2014-11-06,347.7
2338,2014-11-05,338.0
2339,2014-11-04,328.0
2340,2014-11-03,324.2
2341,2014-11-02,322.5
2342,2014-11-01,325.4
2343,2014-10-31,337.9
2344,2014-10-30,344.9
2345,2014-10-29,335.1
2346,2014-10-28,351.1
2347,2014-10-27,350.1
2348,2014-10-26,348.7
2349,2014-10-25,346.7
2350,2014-10-24,355.1
2351,2014-10-23,355.8
2352,2014-10-22,378.9
2353,2014-10-21,382.4
2354,2014-10-20,380.4
2355,2014-10-19,387.3
2356,2014-10-18,390.9
2357,2014-10-17,380.5
2358,2014-10-16,379.8
2359,2014-10-15,393.2
2360,2014-10-14,397.1
2361,2014-10-13,387.3
2362,2014-10-12,373.2
2363,2014-10-11,361.2
2364,2014-10-10,361.7
2365,2014-10-09,360.9
2366,2014-10-08,350.9
2367,2014-10-07,331.6
2368,2014-10-06,331.5
2369,2014-10-05,322.9
2370,2014-10-04,335.3
2371,2014-10-03,363.5
2372,2014-10-02,375.1
2373,2014-10-01,382.8
2374,2014-09-30,388.2
2375,2014-09-29,376.8
2376,2014-09-28,379.1
2377,2014-09-27,399.0
2378,2014-09-26,404.5
2379,2014-09-25,412.3
2380,2014-09-24,423.8
2381,2014-09-23,436.9
2382,2014-09-22,404.1
2383,2014-09-21,401.6
2384,2014-09-20,411.5
2385,2014-09-19,397.7
2386,2014-09-18,424.3
2387,2014-09-17,461.1
2388,2014-09-16,466.8
2389,2014-09-15,477.7
2390,2014-09-14,477.7
2391,2014-09-13,478.2
2392,2014-09-12,477.7
2393,2014-09-11,478.5
2394,2014-09-10,479.7
2395,2014-09-09,474.9
2396,2014-09-08,475.7
2397,2014-09-07,485.8
2398,2014-09-06,484.5
2399,2014-09-05,483.6
2400,2014-09-04,491.0
2401,2014-09-03,480.0
2402,2014-09-02,478.9
2403,2014-09-01,477.2
2404,2014-08-31,481.8
2405,2014-08-30,506.0
2406,2014-08-29,512.6
2407,2014-08-28,510.8
2408,2014-08-27,515.2
2409,2014-08-26,512.6
2410,2014-08-25,502.9
2411,2014-08-24,509.7
2412,2014-08-23,497.7
2413,2014-08-22,516.1
2414,2014-08-21,517.9
2415,2014-08-20,516.8
2416,2014-08-19,485.1
2417,2014-08-18,462.2
2418,2014-08-17,485.5
2419,2014-08-16,522.0
2420,2014-08-15,496.5
2421,2014-08-14,504.8
2422,2014-08-13,542.1
2423,2014-08-12,567.7
2424,2014-08-11,575.9
2425,2014-08-10,592.1
2426,2014-08-09,589.5
2427,2014-08-08,595.8
2428,2014-08-07,592.8
2429,2014-08-06,589.8
2430,2014-08-05,588.8
2431,2014-08-04,592.8
2432,2014-08-03,588.9
2433,2014-08-02,591.7
2434,2014-08-01,598.8
2435,2014-07-31,589.5
2436,2014-07-30,564.6
2437,2014-07-29,585.8
2438,2014-07-28,587.9
2439,2014-07-27,595.0
2440,2014-07-26,596.0
2441,2014-07-25,600.5
2442,2014-07-24,601.9
2443,2014-07-23,621.7
2444,2014-07-22,622.5
2445,2014-07-21,625.1
2446,2014-07-20,621.0
2447,2014-07-19,627.0
2448,2014-07-18,627.5
2449,2014-07-17,626.6
2450,2014-07-16,614.8
2451,2014-07-15,619.6
2452,2014-07-14,618.3
2453,2014-07-13,628.0
2454,2014-07-12,635.9
2455,2014-07-11,632.9
2456,2014-07-10,618.4
2457,2014-07-09,623.0
2458,2014-07-08,615.3
2459,2014-07-07,613.6
2460,2014-07-06,626.7
2461,2014-07-05,623.0
2462,2014-07-04,624.0
2463,2014-07-03,638.0
2464,2014-07-02,645.7
2465,2014-07-01,643.2
2466,2014-06-30,635.1
2467,2014-06-29,601.1
2468,2014-06-28,597.6
2469,2014-06-27,602.2
2470,2014-06-26,582.7
2471,2014-06-25,568.5
2472,2014-06-24,588.8
2473,2014-06-23,591.2
2474,2014-06-22,603.6
2475,2014-06-21,597.0
2476,2014-06-20,590.8
2477,2014-06-19,600.2
2478,2014-06-18,606.2
2479,2014-06-17,605.1
2480,2014-06-16,599.1
2481,2014-06-15,582.3
2482,2014-06-14,583.4
2483,2014-06-13,610.3
2484,2014-06-12,597.1
2485,2014-06-11,643.0
2486,2014-06-10,655.6
2487,2014-06-09,644.3
2488,2014-06-08,651.0
2489,2014-06-07,651.7
2490,2014-06-06,650.4
2491,2014-06-05,660.2
2492,2014-06-04,638.9
2493,2014-06-03,669.4
2494,2014-06-02,655.5
2495,2014-06-01,649.8
2496,2014-05-31,627.9
2497,2014-05-30,612.3
2498,2014-05-29,564.4
2499,2014-05-28,570.8
2500,2014-05-27,570.1
2501,2014-05-26,582.0
2502,2014-05-25,570.4
2503,2014-05-24,520.5
2504,2014-05-23,518.1
2505,2014-05-22,515.4
2506,2014-05-21,488.8
2507,2014-05-20,484.6
2508,2014-05-19,443.9
2509,2014-05-18,450.1
2510,2014-05-17,452.8
2511,2014-05-16,453.6
2512,2014-05-15,448.1
2513,2014-05-14,442.6
2514,2014-05-13,433.9
2515,2014-05-12,438.2
2516,2014-05-11,433.2
2517,2014-05-10,451.9
2518,2014-05-09,445.5
2519,2014-05-08,441.1
2520,2014-05-07,446.5
2521,2014-05-06,432.2
2522,2014-05-05,430.9
2523,2014-05-04,436.0
2524,2014-05-03,438.6
2525,2014-05-02,453.7
2526,2014-05-01,460.1
2527,2014-04-30,445.6
2528,2014-04-29,446.1
2529,2014-04-28,441.9
2530,2014-04-27,443.2
2531,2014-04-26,457.9
2532,2014-04-25,464.5
2533,2014-04-24,500.3
2534,2014-04-23,487.3
2535,2014-04-22,487.9
2536,2014-04-21,495.2
2537,2014-04-20,498.5
2538,2014-04-19,506.0
2539,2014-04-18,485.5
2540,2014-04-17,502.0
2541,2014-04-16,537.0
2542,2014-04-15,526.4
2543,2014-04-14,478.4
2544,2014-04-13,427.6
2545,2014-04-12,437.6
2546,2014-04-11,435.1
2547,2014-04-10,384.6
2548,2014-04-09,457.3
2549,2014-04-08,466.6
2550,2014-04-07,462.4
2551,2014-04-06,455.7
2552,2014-04-05,456.6
2553,2014-04-04,444.4
2554,2014-04-03,436.3
2555,2014-04-02,424.4
2556,2014-04-01,463.5
2557,2014-03-31,444.7
2558,2014-03-30,446.9
2559,2014-03-29,477.1
2560,2014-03-28,482.6
2561,2014-03-27,460.5
2562,2014-03-26,562.5
2563,2014-03-25,562.9
2564,2014-03-24,567.6
2565,2014-03-23,551.2
2566,2014-03-22,564.3
2567,2014-03-21,549.6
2568,2014-03-20,566.0
2569,2014-03-19,595.0
2570,2014-03-18,598.9
2571,2014-03-17,606.4
2572,2014-03-16,619.1
2573,2014-03-15,624.0
2574,2014-03-14,614.0
2575,2014-03-13,625.0
2576,2014-03-12,619.4
2577,2014-03-11,608.7
2578,2014-03-10,613.0
2579,2014-03-09,627.0
2580,2014-03-08,609.2
2581,2014-03-07,616.7
2582,2014-03-06,648.3
2583,2014-03-05,658.3
2584,2014-03-04,661.8
2585,2014-03-03,662.2
2586,2014-03-02,544.6
2587,2014-03-01,557.4
2588,2014-02-28,573.9
2589,2014-02-27,596.5
2590,2014-02-26,593.1
2591,2014-02-25,135.8
2592,2014-02-24,174.0
2593,2014-02-23,310.2
2594,2014-02-22,255.6
2595,2014-02-21,111.6
2596,2014-02-20,111.9
2597,2014-02-19,261.5
2598,2014-02-18,294.0
2599,2014-02-17,272.3
2600,2014-02-16,299.8
2601,2014-02-15,371.1
2602,2014-02-14,427.7
2603,2014-02-13,451.4
2604,2014-02-12,531.1
2605,2014-02-11,579.0
2606,2014-02-10,582.6
2607,2014-02-09,659.6
2608,2014-02-08,648.8
2609,2014-02-07,695.7
2610,2014-02-06,828.9
2611,2014-02-05,904.5
2612,2014-02-04,926.6
2613,2014-02-03,931.7
2614,2014-02-02,953.3
2615,2014-02-01,940.4
2616,2014-01-31,938.8
2617,2014-01-30,941.4
2618,2014-01-29,925.7
2619,2014-01-28,932.7
2620,2014-01-27,943.5
2621,2014-01-26,1007.0
2622,2014-01-25,961.0
2623,2014-01-24,916.5
2624,2014-01-23,944.2
2625,2014-01-22,951.0
2626,2014-01-21,962.2
2627,2014-01-20,956.0
2628,2014-01-19,954.8
2629,2014-01-18,905.7
2630,2014-01-17,894.2
2631,2014-01-16,913.5
2632,2014-01-15,941.2
2633,2014-01-14,919.3
2634,2014-01-13,922.9
2635,2014-01-12,939.8
2636,2014-01-11,1005.3
2637,2014-01-10,957.8
2638,2014-01-09,937.0
2639,2014-01-08,938.8
2640,2014-01-07,879.9
2641,2014-01-06,1012.7
2642,2014-01-05,1014.7
2643,2014-01-04,924.7
2644,2014-01-03,884.3
2645,2014-01-02,856.9
2646,2014-01-01,815.9
2647,2013-12-31,805.9
2648,2013-12-30,804.8
2649,2013-12-29,785.0
2650,2013-12-28,762.0
2651,2013-12-27,803.0
2652,2013-12-26,802.0
2653,2013-12-25,707.3
2654,2013-12-24,702.8
2655,2013-12-23,713.2
2656,2013-12-22,639.5
2657,2013-12-21,640.5
2658,2013-12-20,650.0
2659,2013-12-19,732.0
2660,2013-12-18,541.0
2661,2013-12-17,715.0
2662,2013-12-16,759.9
2663,2013-12-15,919.9
2664,2013-12-14,908.9
2665,2013-12-13,936.8
2666,2013-12-12,900.0
2667,2013-12-11,919.9
2668,2013-12-10,1033.7
2669,2013-12-09,919.0
2670,2013-12-08,804.0
2671,2013-12-07,697.0
2672,2013-12-06,845.0
2673,2013-12-05,1106.3
2674,2013-12-04,1237.6
2675,2013-12-03,1154.9
2676,2013-12-02,1096.6
2677,2013-12-01,1004.4
2678,2013-11-30,1205.7
2679,2013-11-29,1206.9
2680,2013-11-28,1101.4
2681,2013-11-27,1079.9
2682,2013-11-26,970.0
2683,2013-11-25,830.0
2684,2013-11-24,795.0
2685,2013-11-23,832.5
2686,2013-11-22,802.0
2687,2013-11-21,764.9
2688,2013-11-20,638.0
2689,2013-11-19,645.7
2690,2013-11-18,785.4
2691,2013-11-17,528.3
2692,2013-11-16,462.0
2693,2013-11-15,433.9
2694,2013-11-14,433.4
2695,2013-11-13,434.9
2696,2013-11-12,380.0
2697,2013-11-11,363.0
2698,2013-11-10,336.3
2699,2013-11-09,367.8
2700,2013-11-08,355.0
2701,2013-11-07,309.6
2702,2013-11-06,264.1
2703,2013-11-05,251.3
2704,2013-11-04,238.2
2705,2013-11-03,224.0
2706,2013-11-02,211.7
2707,2013-11-01,213.4
2708,2013-10-31,211.2
2709,2013-10-30,208.0
2710,2013-10-29,216.0
2711,2013-10-28,206.9
2712,2013-10-27,206.9
2713,2013-10-26,188.6
2714,2013-10-25,197.9
2715,2013-10-24,207.0
2716,2013-10-23,228.0
2717,2013-10-22,203.0
2718,2013-10-21,192.8
2719,2013-10-20,186.1
2720,2013-10-19,183.1
2721,2013-10-18,168.3
2722,2013-10-17,157.6
2723,2013-10-16,152.8
2724,2013-10-15,158.1
2725,2013-10-14,151.4
2726,2013-10-13,147.5
2727,2013-10-12,142.9
2728,2013-10-11,140.1
2729,2013-10-10,140.4
2730,2013-10-09,139.5
2731,2013-10-08,136.5
2732,2013-10-07,135.8
2733,2013-10-06,137.8
2734,2013-10-05,136.7
2735,2013-10-04,136.8
2736,2013-10-03,131.0
2737,2013-10-02,123.0
2738,2013-10-01,140.3
2739,2013-09-30,141.9
2740,2013-09-29,143.9
2741,2013-09-28,142.5
2742,2013-09-27,138.9
2743,2013-09-26,137.1
2744,2013-09-25,135.0
2745,2013-09-24,134.8
2746,2013-09-23,133.4
2747,2013-09-22,134.0
2748,2013-09-21,134.4
2749,2013-09-20,133.8
2750,2013-09-19,135.1
2751,2013-09-18,140.4
2752,2013-09-17,139.1
2753,2013-09-16,139.4
2754,2013-09-15,138.3
2755,2013-09-14,136.7
2756,2013-09-13,140.7
2757,2013-09-12,139.4
2758,2013-09-11,142.1
2759,2013-09-10,132.6
2760,2013-09-09,133.1
2761,2013-09-08,126.3
2762,2013-09-07,129.0
2763,2013-09-06,121.9
2764,2013-09-05,130.2
2765,2013-09-04,132.5
2766,2013-09-03,144.0
2767,2013-09-02,144.0
2768,2013-09-01,146.0
2769,2013-08-31,141.0
2770,2013-08-30,138.0
2771,2013-08-29,129.3
2772,2013-08-28,128.8
2773,2013-08-27,131.3
2774,2013-08-26,120.1
2775,2013-08-25,122.1
2776,2013-08-24,119.6
2777,2013-08-23,118.5
2778,2013-08-22,122.0
2779,2013-08-21,123.3
2780,2013-08-20,121.2
2781,2013-08-19,118.5
2782,2013-08-18,113.4
2783,2013-08-17,112.8
2784,2013-08-16,109.0
2785,2013-08-15,110.0
2786,2013-08-14,112.6
2787,2013-08-13,109.6
2788,2013-08-12,106.8
2789,2013-08-11,105.0
2790,2013-08-10,103.0
2791,2013-08-09,102.8
2792,2013-08-08,103.1
2793,2013-08-07,106.0
2794,2013-08-06,106.6
2795,2013-08-05,106.7
2796,2013-08-04,105.1
2797,2013-08-03,104.9
2798,2013-08-02,104.5
2799,2013-08-01,104.0
2800,2013-07-31,106.2
2801,2013-07-30,108.0
2802,2013-07-29,101.5
2803,2013-07-28,98.8
2804,2013-07-27,94.4
2805,2013-07-26,96.0
2806,2013-07-25,96.9
2807,2013-07-24,95.1
2808,2013-07-23,95.6
2809,2013-07-22,91.6
2810,2013-07-21,92.0
2811,2013-07-20,89.8
2812,2013-07-19,92.0
2813,2013-07-18,90.1
2814,2013-07-17,98.5
2815,2013-07-16,97.1
2816,2013-07-15,98.9
2817,2013-07-14,94.4
2818,2013-07-13,98.3
2819,2013-07-12,94.0
2820,2013-07-11,89.0
2821,2013-07-10,88.0
2822,2013-07-09,76.7
2823,2013-07-08,76.0
2824,2013-07-07,76.5
2825,2013-07-06,69.7
2826,2013-07-05,68.5
2827,2013-07-04,80.0
2828,2013-07-03,78.9
2829,2013-07-02,90.4
2830,2013-07-01,88.1
2831,2013-06-30,97.5
2832,2013-06-29,95.0
2833,2013-06-28,94.7
2834,2013-06-27,101.7
2835,2013-06-26,104.0
2836,2013-06-25,103.3
2837,2013-06-24,102.1
2838,2013-06-23,107.9
2839,2013-06-22,108.2
2840,2013-06-21,109.5
2841,2013-06-20,111.3
2842,2013-06-19,108.3
2843,2013-06-18,107.3
2844,2013-06-17,101.9
2845,2013-06-16,99.9
2846,2013-06-15,99.8
2847,2013-06-14,100.0
2848,2013-06-13,103.9
2849,2013-06-12,108.8
2850,2013-06-11,109.0
2851,2013-06-10,106.3
2852,2013-06-09,100.4
2853,2013-06-08,107.9
2854,2013-06-07,111.0
2855,2013-06-06,119.0
2856,2013-06-05,121.9
2857,2013-06-04,121.4
2858,2013-06-03,120.7
2859,2013-06-02,122.5
2860,2013-06-01,129.3
2861,2013-05-31,128.8
2862,2013-05-30,128.8
2863,2013-05-29,132.3
2864,2013-05-28,129.0
2865,2013-05-27,129.8
2866,2013-05-26,133.5
2867,2013-05-25,132.0
2868,2013-05-24,133.1
2869,2013-05-23,126.3
2870,2013-05-22,123.8
2871,2013-05-21,122.9
2872,2013-05-20,122.0
2873,2013-05-19,122.5
2874,2013-05-18,123.2
2875,2013-05-17,123.5
2876,2013-05-16,118.2
2877,2013-05-15,114.2
2878,2013-05-14,111.4
2879,2013-05-13,118.0
2880,2013-05-12,114.8
2881,2013-05-11,115.6
2882,2013-05-10,117.7
2883,2013-05-09,112.8
2884,2013-05-08,113.2
2885,2013-05-07,109.6
2886,2013-05-06,112.3
2887,2013-05-05,116.0
2888,2013-05-04,112.9
2889,2013-05-03,98.1
2890,2013-05-02,106.3
2891,2013-05-01,116.4
2892,2013-04-30,139.2
2893,2013-04-29,144.0
2894,2013-04-28,134.4
2895,2013-04-27,128.0
2896,2013-04-26,136.9
2897,2013-04-25,141.7
2898,2013-04-24,154.2
2899,2013-04-23,143.5
2900,2013-04-22,127.4
2901,2013-04-21,119.2
2902,2013-04-20,126.6
2903,2013-04-19,118.5
2904,2013-04-18,109.0
2905,2013-04-17,93.1
2906,2013-04-16,68.4
2907,2013-04-15,82.4
2908,2013-04-14,90.0
2909,2013-04-13,93.0
2910,2013-04-12,117.0
2911,2013-04-11,124.9
2912,2013-04-10,165.0
2913,2013-04-09,230.0
2914,2013-04-08,187.5
2915,2013-04-07,162.3
2916,2013-04-06,142.6
2917,2013-04-05,142.3
2918,2013-04-04,132.1
2919,2013-04-03,135.0
2920,2013-04-02,118.0
2921,2013-04-01,104.0
2922,2013-03-31,93.0
2923,2013-03-30,92.2
2924,2013-03-29,90.5
2925,2013-03-28,86.2
2926,2013-03-27,88.9
2927,2013-03-26,78.5
2928,2013-03-25,73.6
2929,2013-03-24,71.5
2930,2013-03-23,64.3
2931,2013-03-22,69.9
2932,2013-03-21,70.8
2933,2013-03-20,64.5
2934,2013-03-19,59.1
2935,2013-03-18,51.6
2936,2013-03-17,47.4
2937,2013-03-16,47.0
2938,2013-03-15,47.0
2939,2013-03-14,47.2
2940,2013-03-13,46.9
2941,2013-03-12,44.3
2942,2013-03-11,48.4
2943,2013-03-10,46.0
2944,2013-03-09,46.8
2945,2013-03-08,44.2
2946,2013-03-07,42.0
2947,2013-03-06,41.0
2948,2013-03-05,40.3
2949,2013-03-04,36.2
2950,2013-03-03,34.5
2951,2013-03-02,34.3
2952,2013-03-01,34.5
2953,2013-02-28,33.4
2954,2013-02-27,30.9
2955,2013-02-26,31.1
2956,2013-02-25,30.4
2957,2013-02-24,29.9
2958,2013-02-23,29.8
2959,2013-02-22,30.3
2960,2013-02-21,29.8
2961,2013-02-20,29.6
2962,2013-02-19,29.4
2963,2013-02-18,27.0
2964,2013-02-17,26.8
2965,2013-02-16,27.2
2966,2013-02-15,27.1
2967,2013-02-14,27.2
2968,2013-02-13,24.2
2969,2013-02-12,25.2
2970,2013-02-11,24.6
2971,2013-02-10,24.0
2972,2013-02-09,23.6
2973,2013-02-08,22.7
2974,2013-02-07,22.1
2975,2013-02-06,21.2
2976,2013-02-05,20.6
2977,2013-02-04,20.4
2978,2013-02-03,20.6
2979,2013-02-02,19.6
2980,2013-02-01,20.5
2981,2013-01-31,20.4
2982,2013-01-30,19.7
2983,2013-01-29,19.5
2984,2013-01-28,18.7
2985,2013-01-27,17.8
2986,2013-01-26,17.9
2987,2013-01-25,17.4
2988,2013-01-24,16.9
2989,2013-01-23,17.5
2990,2013-01-22,17.3
2991,2013-01-21,16.8
2992,2013-01-20,15.7
2993,2013-01-19,15.6
2994,2013-01-18,15.7
2995,2013-01-17,15.5
2996,2013-01-16,14.7
2997,2013-01-15,14.3
2998,2013-01-14,14.3
2999,2013-01-13,14.1
3000,2013-01-12,14.2
3001,2013-01-11,14.1
3002,2013-01-10,14.1
3003,2013-01-09,13.8
3004,2013-01-08,13.7
3005,2013-01-07,13.6
3006,2013-01-06,13.4
3007,2013-01-05,13.4
3008,2013-01-04,13.5
3009,2013-01-03,13.4
3010,2013-01-02,13.3
3011,2013-01-01,13.3
3012,2012-12-31,13.5
3013,2012-12-30,13.4
3014,2012-12-29,13.4
3015,2012-12-28,13.4
3016,2012-12-27,13.4
3017,2012-12-26,13.5
3018,2012-12-25,13.4
3019,2012-12-24,13.4
3020,2012-12-23,13.3
3021,2012-12-22,13.4
3022,2012-12-21,13.5
3023,2012-12-20,13.5
3024,2012-12-19,13.6
3025,2012-12-18,13.3
3026,2012-12-17,13.3
3027,2012-12-16,13.3
3028,2012-12-15,13.5
3029,2012-12-14,13.6
3030,2012-12-13,13.7
3031,2012-12-12,13.7
3032,2012-12-11,13.6
3033,2012-12-10,13.4
3034,2012-12-09,13.4
3035,2012-12-08,13.4
3036,2012-12-07,13.5
3037,2012-12-06,13.3
3038,2012-12-05,13.4
3039,2012-12-04,13.4
3040,2012-12-03,12.7
3041,2012-12-02,12.5
3042,2012-12-01,12.6
3043,2012-11-30,12.6
3044,2012-11-29,12.4
3045,2012-11-28,12.4
3046,2012-11-27,12.2
3047,2012-11-26,12.3
3048,2012-11-25,12.5
3049,2012-11-24,12.4
3050,2012-11-23,12.4
3051,2012-11-22,12.4
3052,2012-11-21,11.8
3053,2012-11-20,11.7
3054,2012-11-19,11.8
3055,2012-11-18,11.6
3056,2012-11-17,11.8
3057,2012-11-16,11.8
3058,2012-11-15,11.2
3059,2012-11-14,10.9
3060,2012-11-13,10.9
3061,2012-11-12,11.0
3062,2012-11-11,10.9
3063,2012-11-10,10.9
3064,2012-11-09,10.8
3065,2012-11-08,10.9
3066,2012-11-07,10.9
3067,2012-11-06,10.9
3068,2012-11-05,10.8
3069,2012-11-04,10.8
3070,2012-11-03,10.6
3071,2012-11-02,10.5
3072,2012-11-01,10.6
3073,2012-10-31,11.2
3074,2012-10-30,10.9
3075,2012-10-29,10.6
3076,2012-10-28,10.7
3077,2012-10-27,10.3
3078,2012-10-26,10.2
3079,2012-10-25,10.9
3080,2012-10-24,11.6
3081,2012-10-23,11.6
3082,2012-10-22,11.7
3083,2012-10-21,11.6
3084,2012-10-20,11.7
3085,2012-10-19,11.7
3086,2012-10-18,11.9
3087,2012-10-17,11.8
3088,2012-10-16,11.9
3089,2012-10-15,11.8
3090,2012-10-14,11.7
3091,2012-10-13,11.9
3092,2012-10-12,12.0
3093,2012-10-11,12.0
3094,2012-10-10,12.1
3095,2012-10-09,11.9
3096,2012-10-08,11.8
3097,2012-10-07,11.8
3098,2012-10-06,12.5
3099,2012-10-05,12.7
3100,2012-10-04,12.9
3101,2012-10-03,12.9
3102,2012-10-02,12.8
3103,2012-10-01,12.4
3104,2012-09-30,12.4
3105,2012-09-29,12.4
3106,2012-09-28,12.4
3107,2012-09-27,12.3
3108,2012-09-26,12.3
3109,2012-09-25,12.2
3110,2012-09-24,12.1
3111,2012-09-23,12.2
3112,2012-09-22,12.2
3113,2012-09-21,12.4
3114,2012-09-20,12.3
3115,2012-09-19,12.6
3116,2012-09-18,12.3
3117,2012-09-17,11.9
3118,2012-09-16,11.9
3119,2012-09-15,11.8
3120,2012-09-14,11.7
3121,2012-09-13,11.4
3122,2012-09-12,11.4
3123,2012-09-11,11.3
3124,2012-09-10,11.2
3125,2012-09-09,11.0
3126,2012-09-08,11.0
3127,2012-09-07,11.0
3128,2012-09-06,11.2
3129,2012-09-05,11.0
3130,2012-09-04,10.4
3131,2012-09-03,10.5
3132,2012-09-02,10.2
3133,2012-09-01,10.0
3134,2012-08-31,10.2
3135,2012-08-30,10.8
3136,2012-08-29,10.9
3137,2012-08-28,10.9
3138,2012-08-27,10.9
3139,2012-08-26,10.6
3140,2012-08-25,10.5
3141,2012-08-24,10.6
3142,2012-08-23,10.1
3143,2012-08-22,9.8
3144,2012-08-21,9.9
3145,2012-08-20,10.1
3146,2012-08-19,8.0
3147,2012-08-18,11.6
3148,2012-08-17,11.6
3149,2012-08-16,13.5
3150,2012-08-15,13.3
3151,2012-08-14,12.2
3152,2012-08-13,12.0
3153,2012-08-12,11.6
3154,2012-08-11,11.5
3155,2012-08-10,11.4
3156,2012-08-09,11.1
3157,2012-08-08,11.1
3158,2012-08-07,11.1
3159,2012-08-06,10.9
3160,2012-08-05,10.9
3161,2012-08-04,11.0
3162,2012-08-03,11.0
3163,2012-08-02,10.5
3164,2012-08-01,9.6
3165,2012-07-31,9.4
3166,2012-07-30,9.1
3167,2012-07-29,8.7
3168,2012-07-28,8.9
3169,2012-07-27,8.9
3170,2012-07-26,8.9
3171,2012-07-25,8.8
3172,2012-07-24,8.6
3173,2012-07-23,8.4
3174,2012-07-22,8.4
3175,2012-07-21,8.9
3176,2012-07-20,8.5
3177,2012-07-19,8.9
3178,2012-07-18,9.1
3179,2012-07-17,8.8
3180,2012-07-16,8.5
3181,2012-07-15,7.6
3182,2012-07-14,7.5
3183,2012-07-13,7.7
3184,2012-07-12,7.8
3185,2012-07-11,7.2
3186,2012-07-10,7.2
3187,2012-07-09,7.0
3188,2012-07-08,6.8
3189,2012-07-07,6.8
3190,2012-07-06,6.7
3191,2012-07-05,6.7
3192,2012-07-04,6.5
3193,2012-07-03,6.4
3194,2012-07-02,6.8
3195,2012-07-01,6.6
3196,2012-06-30,6.7
3197,2012-06-29,6.7
3198,2012-06-28,6.6
3199,2012-06-27,6.7
3200,2012-06-26,6.4
3201,2012-06-25,6.3
3202,2012-06-24,6.3
3203,2012-06-23,6.4
3204,2012-06-22,6.6
3205,2012-06-21,6.7
3206,2012-06-20,6.7
3207,2012-06-19,6.5
3208,2012-06-18,6.3
3209,2012-06-17,6.2
3210,2012-06-16,6.4
3211,2012-06-15,6.5
3212,2012-06-14,5.9
3213,2012-06-13,5.9
3214,2012-06-12,5.7
3215,2012-06-11,5.6
3216,2012-06-10,5.5
3217,2012-06-09,5.6
3218,2012-06-08,5.6
3219,2012-06-07,5.6
3220,2012-06-06,5.5
3221,2012-06-05,5.4
3222,2012-06-04,5.3
3223,2012-06-03,5.2
3224,2012-06-02,5.3
3225,2012-06-01,5.3
3226,2012-05-31,5.2
3227,2012-05-30,5.1
3228,2012-05-29,5.2
3229,2012-05-28,5.1
3230,2012-05-27,5.1
3231,2012-05-26,5.1
3232,2012-05-25,5.2
3233,2012-05-24,5.1
3234,2012-05-23,5.1
3235,2012-05-22,5.1
3236,2012-05-21,5.1
3237,2012-05-20,5.1
3238,2012-05-19,5.1
3239,2012-05-18,5.1
3240,2012-05-17,5.1
3241,2012-05-16,5.1
3242,2012-05-15,5.0
3243,2012-05-14,5.0
3244,2012-05-13,4.9
3245,2012-05-12,4.9
3246,2012-05-11,5.0
3247,2012-05-10,4.8
3248,2012-05-09,5.0
3249,2012-05-08,5.1
3250,2012-05-07,5.1
3251,2012-05-06,5.1
3252,2012-05-05,5.1
3253,2012-05-04,5.1
3254,2012-05-03,5.1
3255,2012-05-02,5.1
3256,2012-05-01,5.0
3257,2012-04-30,4.9
3258,2012-04-29,4.9
3259,2012-04-28,5.0
3260,2012-04-27,5.1
3261,2012-04-26,5.1
3262,2012-04-25,5.1
3263,2012-04-24,5.1
3264,2012-04-23,5.0
3265,2012-04-22,5.2
3266,2012-04-21,5.3
3267,2012-04-20,5.3
3268,2012-04-19,5.1
3269,2012-04-18,5.1
3270,2012-04-17,5.0
3271,2012-04-16,4.9
3272,2012-04-15,5.0
3273,2012-04-14,5.0
3274,2012-04-13,4.9
3275,2012-04-12,4.9
3276,2012-04-11,4.9
3277,2012-04-10,4.8
3278,2012-04-09,4.9
3279,2012-04-08,4.8
3280,2012-04-07,4.7
3281,2012-04-06,4.9
3282,2012-04-05,4.9
3283,2012-04-04,4.9
3284,2012-04-03,4.9
3285,2012-04-02,5.0
3286,2012-04-01,4.8
3287,2012-03-31,4.9
3288,2012-03-30,4.9
3289,2012-03-29,4.8
3290,2012-03-28,4.8
3291,2012-03-27,4.8
3292,2012-03-26,4.6
3293,2012-03-25,4.6
3294,2012-03-24,4.7
3295,2012-03-23,4.7
3296,2012-03-22,4.7
3297,2012-03-21,4.8
3298,2012-03-20,4.8
3299,2012-03-19,4.7
3300,2012-03-18,5.3
3301,2012-03-17,5.2
3302,2012-03-16,5.3
3303,2012-03-15,5.3
