date,gold returns,bitcoin returns
2015-03-02,-0.00404092453981697,0.05944618887550712
2015-03-03,-0.003063634304974805,0.021881172109931457
2015-03-04,-0.0028239401993356283,-0.03056416398270745
2015-03-05,-0.003914669410254867,0.011300217095329801
2015-03-06,-0.026590891681427142,-0.012510109014508775
2015-03-09,0.001975816551344156,0.055596021117300776
2015-03-10,-0.005401275609027256,0.007434264493507925
2015-03-11,-0.008102771480446913,0.015831463674545354
2015-03-12,0.0012166725120508204,-0.006832447689157917
2015-03-13,0.00043399011406619614,-0.030633175963184822
2015-03-16,0.0006073859227635481,0.014665099798788717
2015-03-17,-0.004335385231566957,-0.017508963490574625
2015-03-18,0.00269962106393673,-0.102295908963137
2015-03-19,0.015372547881760346,0.018060928061872206
2015-03-20,0.013429196238389007,0.0031464004310859384
2015-03-23,0.002700836316390065,-0.004552922230841583
2015-03-24,0.003114436868686843,-0.07927191194691119
2015-03-25,0.004699251682691363,0.0024512103159624044
2015-03-26,0.0065145967433264396,0.009484242062635095
2015-03-27,-0.004397914783461965,-0.006047474820525811
2015-03-30,-0.012502083170026657,0.019830021710786294
2015-03-31,-0.0014349028778609663,-0.013340020792401597
2015-04-01,0.021130927653742138,0.012480362341458662
2015-04-02,-0.005959731928676049,0.023185002468718574
2015-04-06,0.014738905526077373,-0.019593351279544646
2015-04-07,-0.006564910682387848,-0.00904924993269074
2015-04-08,-0.006195275193033756,-0.032222095843094434
2015-04-09,-0.007896268131917905,-0.005493416850404276
2015-04-10,0.009215817879674626,-0.031205326564892055
2015-04-13,-0.004399740250368378,-0.048976697310641804
2015-04-14,-0.005419828011697159,-0.02416884706143685
2015-04-15,0.00729372119601579,0.021326963820700318
2015-04-16,-0.0029130253849355414,0.021176525124694257
2015-04-17,0.004090170283806316,-0.024897927794603314
2015-04-20,-0.00781446821219789,0.009101531650452799
2015-04-21,0.007876015081692556,0.04738093394501752
2015-04-22,-0.013301188528366037,-0.004645754493525556
2015-04-23,0.006318982094822179,0.009761935675772326
2015-04-24,-0.016075077540353422,-0.02196547803963067
2015-04-27,0.023910908076612003,0.04491638478974935
2015-04-28,0.008892171997243903,-0.014963840246762672
2015-04-29,-0.00345959719934108,-0.00020808483687473345
2015-04-30,-0.022648391378929378,0.04577785129746448
2015-05-01,-0.006681346278457179,-0.017218272379796007
2015-05-04,0.01047258322690503,-0.005575004738140654
2015-05-05,0.005392569713316586,-0.012120438374506493
2015-05-06,-0.0024303571229362664,-0.026846421734226023
2015-05-07,-0.006637003003265418,0.032865942788085745
2015-05-08,0.00566640042625699,0.027509783680383038
2015-05-11,-0.004961756890994984,0.007748776347738184
2015-05-12,0.007944578591349005,-0.004319514442646666
2015-05-13,0.02163344668724032,-0.019638180596569188
2015-05-14,0.005745239545399183,0.0023352610547355823
2015-05-15,8.158641916256038e-05,0.0028531543084504563
2015-05-18,0.001876824969400115,-0.015515054640458659
2015-05-19,-0.01702233602044756,-0.005065886421213639
2015-05-20,0.0016571380895091803,0.008928759356350513
2015-05-21,-0.0037223921835243257,0.005666183676764636
2015-05-22,-8.300813517758687e-05,0.02126254813199102
2015-05-26,-0.014199200617984742,2.5287840979659748e-05
2015-05-27,-0.0010949520330632012,0.0007043303788567545
2015-05-28,0.0018550906109096044,0.0005267971045799236
2015-05-29,0.001094224413989986,-0.0013142438057217598
2015-06-01,-0.0009248150141285549,-0.031556570384842275
2015-06-02,0.004880860692449529,0.012905623680181444
2015-06-03,-0.007872058612284794,0.00031442895748323707
2015-06-04,-0.00827207512900452,-0.006862180012021213
2015-06-05,-0.0060430460932564545,0.0027994819368528656
2015-06-08,0.00462399535316349,0.025161413828384882
2015-06-09,0.003494798986741321,0.0024465335525694076
2015-06-10,0.0074746679977417685,-0.0010696884309019383
2015-06-11,-0.0052271748802396045,0.003942291069845005
2015-06-12,-0.000932261189614203,0.0012058640325125491
2015-06-15,0.0055140818881997955,0.014044518628451907
2015-06-16,-0.004049648866588318,0.05941993015391178
2015-06-17,-0.0034730842863193168,-0.006421040572015535
2015-06-18,0.02133625934030081,-0.0011111543594192197
2015-06-19,0.0,-0.01767420566210265
2015-06-22,-0.014814855597170107,0.012486492801626614
2015-06-23,-0.006336065143589753,-0.010907323962360271
2015-06-24,-0.003060682834529427,-0.015477150352909086
2015-06-25,-0.0009380658558021393,0.009496276778979684
2015-06-26,0.001195069568928675,0.0032743051375716536
2015-06-29,0.004774470019108801,0.03233990841898615
2015-06-30,-0.005939753924480318,0.023371596632970837
2015-07-01,-0.0021340162185232714,-0.01691928123203379
2015-07-02,-0.0051325919589392255,-0.01240811448097312
2015-07-06,0.008512488392089512,-0.010602637842309415
2015-07-07,-0.017478045511575502,-0.01049324614538616
2015-07-08,0.009458542843626239,0.01719715478106454
2015-07-09,-0.0036964229509801605,-0.005749974987536599
2015-07-10,-0.0011216988783433468,0.05818865487455205
2015-07-13,-0.002159454181405618,-0.06051789915921735
2015-07-14,-0.001644652078071407,-0.015716262129700898
2015-07-15,-0.005289254956062028,-0.005687595881792462
2015-07-16,-0.002963652497575908,-0.027079200253326108
2015-07-17,-0.010491344191225882,0.0049732138081886035
2015-07-20,-0.02217714871295251,0.019615128339150134
2015-07-21,-0.002981772066600552,-0.011283851356924779
2015-07-22,-0.010875475565514381,0.005035572102378705
2015-07-23,0.0023822392732510966,-0.004231172358137525
2015-07-24,-0.007678266910420506,0.04430011886548635
2015-07-27,0.010040552911729339,0.003204758628619686
2015-07-28,-0.00018235385316922592,0.0027348207883000075
2015-07-29,-0.0032838619347721476,-0.01642854074912614
2015-07-30,-0.003935139739015159,-0.006450537055154193
2015-07-31,0.005972068960557131,-0.010676942187786032
2015-08-03,-0.005023289688045551,-0.004907838717438828
2015-08-04,0.0011932503867835287,0.014191372599052343
2015-08-05,-0.0045842121799086755,-0.011696310022691558
2015-08-06,0.004144791565897421,-0.011724739887513547
2015-08-07,0.0035773483537790973,0.0036183712742741125
2015-08-10,0.009231309040811153,-0.002312509596993806
2015-08-11,0.003079175104944376,0.02236921003376846
2015-08-12,0.014084484776117456,-0.014830572617029025
2015-08-13,-0.006677350718652275,-0.008619469996034579
2015-08-14,-0.002509569887038543,0.006058793088322911
2015-08-17,0.0051217107350876034,-0.002054010230260972
2015-08-18,-0.0013409619454524124,-0.18178828897553367
2015-08-19,0.009846925285405206,0.07392972000837905
2015-08-20,0.02207253304648593,0.03822942850233546
2015-08-21,0.00572417692974847,-0.011816468787343104
2015-08-24,-0.0053466299830278174,-0.0774601744112432
2015-08-25,-0.013178492009464304,0.052799350407357615
2015-08-26,-0.011948669465370654,0.019051573330999494
2015-08-27,-0.0019562084714110917,-0.004702618454577534
2015-08-28,0.009533100295086916,0.02948359911042342
2015-08-31,-0.0013238019872661155,0.005660921173968436
2015-09-01,0.00627427991391194,-0.00841098689014852
2015-09-02,-0.005444762682702553,0.005098149621489023
2015-09-03,-0.007770462693156732,-0.00916329978319419
2015-09-04,-0.002758721309226164,0.013711435335000521
2015-09-08,-0.00017843298615238812,0.01567663969113653
2015-09-09,-0.0162442633078701,-0.02232692866639563
2015-09-10,0.00662316215254477,0.0012974287112350602
2015-09-11,-0.00540784136998651,0.00683499861967829
2015-09-14,0.003806027186225691,0.0005726556708918196
2015-09-15,-0.0044234921158717855,-0.0014741159727648112
2015-09-16,0.014871147326182443,-0.005266942800529084
2015-09-17,-0.001697553684042341,0.0031384689515721043
2015-09-18,0.018616241016561563,0.01377228156975141
2015-09-21,-0.004393287150020964,-0.017849414792067586
2015-09-22,-0.0071485095504052465,0.015558002030490847
2015-09-23,0.005866645333333365,-0.0014525796156862336
2015-09-24,0.019618304587168067,0.01843819086866616
2015-09-25,-0.006760312592082318,0.0026222342722834746
2015-09-28,-0.012216404886561949,0.027432016610765553
2015-09-29,-0.00432864310954062,-0.010265875590786067
2015-09-30,-0.010291878490821582,-0.002649059773440099
2015-10-01,-0.0011654406095921166,0.006307709957703134
2015-10-02,0.02055288638223951,-0.0010776597851838154
2015-10-05,0.0008794301478378674,0.008914638998972046
2015-10-06,0.007644383783028896,0.02362899246001593
2015-10-07,0.0019183387739809543,-0.012574056033226366
2015-10-08,-0.003742427328111364,-0.002736945933109469
2015-10-09,0.010133745519833592,0.006714701339166185
2015-10-12,0.007437494279653123,-0.0070512203151036346
2015-10-13,0.000772619951461051,0.01712132102141517
2015-10-14,0.012266191798727677,0.009943577118867175
2015-10-15,0.00660965016408066,0.009250439576730995
2015-10-16,-0.0036198736536098286,0.03361505490993477
2015-10-19,-0.008702202778686163,0.006856697735909245
2015-10-20,0.004005753689353186,0.02287454201765704
2015-10-21,-0.008828543293718183,-0.011842107621649722
2015-10-22,-0.0008564577085945491,0.029109357772022282
2015-10-23,-0.0028286705536499923,0.00902476036592681
2015-10-26,0.0031805646386593445,0.005710642413897515
2015-10-27,-0.0001713376178235082,0.02975116143362766
2015-10-28,0.008827499629287416,0.03686337502273829
2015-10-29,-0.025401432002068014,0.03032322340257143
2015-10-30,-0.0049685767463915065,0.04511638655978012
2015-11-02,-0.004993386771791508,0.10987888369577581
2015-11-03,-0.019017518108946585,0.11691385281547695
2015-11-04,-0.006910744335511199,0.02019249600671258
2015-11-05,-0.0018978544961589794,-0.0612518247146171
2015-11-06,-0.015211922885651874,-0.03075936285624714
2015-11-09,0.000275880844631482,0.01845090580081843
2015-11-10,0.00027569353192702373,-0.11423324292929682
2015-11-11,-0.0032163206741405714,-0.07640597769128221
2015-11-12,-0.0035953739985004063,0.08701184147954377
2015-11-13,0.0,-0.004137242917096717
2015-11-16,0.002683106836165683,0.03306104488270378
2015-11-17,-0.013841469667096096,0.013130684134243564
2015-11-18,9.366333357285761e-05,-0.0015040496368908807
2015-11-19,0.008607738190700598,-0.02522791805168023
2015-11-20,-0.0014842077922078145,-0.01265367719814503
2015-11-23,-0.008918594189849305,-0.00459123471508982
2015-11-24,0.007030370880682257,-0.00928660343377119
2015-11-25,-0.003537232455250394,0.02549634819670743
2015-11-27,-0.013358289584306293,0.015192076056528725
2015-11-30,0.009089280860987259,0.01623244087597775
2015-12-01,-0.0018765245900265182,-0.039311372676423484
2015-12-02,-0.009024344385981431,-0.009106494383964492
2015-12-03,0.00711439987536111,0.005175515644758377
2015-12-04,0.02147504007937928,0.005918980016922593
2015-12-07,-0.0074688575380359445,0.017369641094637345
2015-12-08,-9.28790391777623e-05,0.05063249980543505
2015-12-09,0.0012077737998876792,0.00481274814589594
2015-12-10,-0.004175946640889716,-0.004990825479963434
2015-12-11,0.0035411872938109212,0.08775168816954237
2015-12-14,-0.011328881723564721,0.02403892031170929
2015-12-15,-0.0016905485891207661,0.04759086740764795
2015-12-16,0.014206393507429249,-0.022322275778415612
2015-12-17,-0.02523186549165124,0.00251467910762182
2015-12-18,0.014655406625319056,0.016527861353576423
2015-12-21,0.014725261415811097,-0.00913965916685533
2015-12-22,-0.006562505631296789,-0.004712341953864607
2015-12-23,-0.005024213578166625,0.013351772720572974
2015-12-24,0.007293741186600089,0.028444745765844104
2015-12-28,-0.0062197839814049916,-0.0012866045663864067
2015-12-29,0.006539000467071565,0.02534819444676506
2015-12-30,-0.016148514153132232,-0.01469574318300837
2015-12-31,0.0001887303127341422,0.009251772177250928
2016-01-04,0.013958244191309976,0.007162647235249953
2016-01-05,0.0030695266241917984,-0.0026114880987264666
2016-01-06,0.012518545715462626,-0.00660936211566876
2016-01-07,0.014470122403807295,0.06744967375829591
2016-01-08,-0.008937349858201937,-0.010518532900320232
2016-01-11,-0.0011842311367941116,0.0009754928177718725
2016-01-12,-0.009940742362061106,-0.02840591297676942
2016-01-13,0.0017502063762020459,-0.007617801612991859
2016-01-14,-0.012505725057471273,-0.004775995592784854
2016-01-15,0.0163888403079131,-0.15332113891044985
2016-01-19,-0.0014658506642235558,-0.018129111956900257
2016-01-20,0.01578121994793169,0.10543504091989075
2016-01-21,-0.0072260863277265885,-0.023720385834128277
2016-01-22,-0.0017287098912646126,-0.06768842708761469
2016-01-25,0.008202698142482978,-0.02790522091356007
2016-01-26,0.014011933363392348,0.0010900527047714714
2016-01-27,-0.004992400146766274,0.007188444031215768
2016-01-28,-0.0004479885411269313,-0.037174747976112865
2016-01-29,0.0007171459458690244,-0.002143112206392739
2016-02-01,0.010300967173751951,0.011630655734546025
2016-02-02,-0.0005319398769692008,0.0037313379224566123
2016-02-03,0.012419053837901428,-0.012015000811941845
2016-02-04,0.014281894594048161,0.053101883596091914
2016-02-05,0.00017283431595371823,-0.007815785271063524
2016-02-08,0.034634628867596495,-0.008424948335523208
2016-02-09,0.0006677744252219231,0.006913969217119842
2016-02-10,-0.0033369484971306207,0.01494564280830768
2016-02-11,0.04453007046285551,-0.005227303275928685
2016-02-12,-0.007051885432129867,0.012140022486580193
2016-02-16,-0.02517952756380326,0.018249082390639604
2016-02-17,0.0026491861382726967,0.021679126374877677
2016-02-18,0.012385434974197418,0.014534411178870332
2016-02-19,0.003507094106655506,-0.0037596675276008185
2016-02-22,-0.016986365078289434,-0.002392941605085297
2016-02-23,0.010582926002480342,-0.0388625294554753
2016-02-24,0.013417247273627586,0.010027654111417261
2016-02-25,-0.0004036490028084261,-0.0009671165478051247
2016-02-26,-0.014860202494063945,0.017920408467620774
2016-02-29,0.011559251052301045,0.009672328327638535
2016-03-01,-0.002917558092210615,-0.005880792084312025
2016-03-02,0.00877828705995598,-0.02558810349770868
2016-03-03,0.01313354952478063,-0.005514324482001731
2016-03-04,0.009941148211716655,-0.025404910636035782
2016-03-07,-0.005276063369851536,0.01622246609397804
2016-03-08,-0.0008707845492942345,-0.0008424120143709635
2016-03-09,-0.004357816420717531,0.0021450726913319063
2016-03-10,0.012255311391156765,0.005474201133184753
2016-03-11,-0.01045601336477986,0.01092939596636855
2016-03-14,-0.011360870387449484,0.005730950426957371
2016-03-15,-0.011250401583084546,0.0009413142203540392
2016-03-16,-0.0008939978694278983,0.00043422739640841534
2016-03-17,0.028634141053385687,0.008656884641403684
2016-03-18,-0.008461803875049467,-0.026325356906453212
2016-03-21,-0.0079757533970235,-0.0010827615245403432
2016-03-22,0.0035374672991350664,0.011570048218418005
2016-03-23,-0.019628265471707262,-0.00011481766146215211
2016-03-24,-0.0018794860603863484,-0.003939740501759714
2016-03-28,-0.0012280988787667368,-0.005937757105042851
2016-03-29,0.012869867768770415,-0.018185840304527745
2016-03-30,-0.0070410749182467924,-0.004081430333367386
2016-03-31,0.00594989555563008,0.004611668676915315
2016-04-01,-0.009722897809449016,0.002953926864183387
2016-04-04,-0.003436386162970817,0.0012829719134619388
2016-04-05,0.008538607553366218,0.006136044171942023
2016-04-06,-0.004803015210621653,-0.0014550975201166327
2016-04-07,0.011206503885480723,-0.0015776535190604735
2016-04-08,0.005096302580261058,-0.005667709915761487
2016-04-11,0.011428531991951818,0.002179994048115974
2016-04-12,0.0021485422975082713,0.00640735837225459
2016-04-13,-0.010004744132036114,-0.003424334987067734
2016-04-14,-0.017484799601575896,0.0012932735828621311
2016-04-15,0.006612225306122488,0.012800448365931416
2016-04-18,0.000405482126130563,0.002789000527041452
2016-04-19,0.015726349203495804,0.01614126276934469
2016-04-20,0.00015957781324815734,0.013501454526761991
2016-04-21,-0.003351381395003017,0.018206117176347902
2016-04-22,-0.016253041633306653,-0.00820601457077852
2016-04-25,0.008301516567733591,0.006260976423388298
2016-04-26,0.0026635942659405387,0.010105616177952914
2016-04-27,0.005635163642024654,-0.045918220565386636
2016-04-28,0.013048390681533073,0.009723634563898687
2016-04-29,0.01872773686290019,0.013554231833427854
2016-05-02,0.004266211766245975,-0.01594687468879663
2016-05-03,-0.003089518924373591,0.012672302148263537
2016-05-04,-0.013480981374888179,-0.007954628676104969
2016-05-05,-0.001492205235908206,0.002807177712554232
2016-05-06,0.016910492051398718,0.025954478951086157
2016-05-09,-0.02111535887789573,0.004219837362982037
2016-05-10,-0.001343198508404475,-0.02082164370531958
2016-05-11,0.00846582150235009,0.00406526584840794
2016-05-12,-0.0033735501968972237,0.004501585971057098
2016-05-13,0.0012595252603977425,0.001987883918083133
2016-05-16,0.001179337976016992,-0.007441514817667749
2016-05-17,0.0021987803889031987,-0.0008367128212124486
2016-05-18,-0.001958940680134802,0.0018422858908837547
2016-05-19,-0.015309728154335178,-0.034983123054244336
2016-05-20,-0.0014351196542184974,0.00902863826428213
2016-05-23,-0.001038045333030202,0.010998743571352998
2016-05-24,-0.01774434691540583,0.004111152647411798
2016-05-25,-0.004394193095076382,0.00811247810411131
2016-05-26,-0.0027789325704945522,0.008418621946264748
2016-05-27,-0.005163451458014001,0.04428913650930033
2016-05-31,0.0008238589220883608,-0.004641683902672611
2016-06-01,-0.00238724471766949,0.010414269750802285
2016-06-02,-0.0017327955758833502,0.001959327336118255
2016-06-03,0.025045400704889476,0.05803645147060954
2016-06-06,0.003628739688000815,0.018365947131206095
2016-06-07,-0.00016065563542955186,-0.015268039762618701
2016-06-08,0.012375461831395818,0.008754875816771701
2016-06-09,0.008255200504441396,-0.01206064654348804
2016-06-10,0.0025193458695071946,0.004942251492767058
2016-06-13,0.008638291026135558,0.046957091935704964
2016-06-14,0.0009342509946885791,-0.02671436365581792
2016-06-15,0.0001556261696755712,0.012996653427451488
2016-06-16,0.008010519993377319,0.10344448725669109
2016-06-17,-0.002777544993951886,-0.022704952037541304
2016-06-20,-0.0019342359767892114,-0.034767810133262356
2016-06-21,-0.015116279069767424,-0.09572917091301825
2016-06-22,-0.001967729240456517,-0.10580625622924344
2016-06-23,-0.005362814668769644,0.04673748178433468
2016-06-24,0.04662230517324217,0.06622362949633764
2016-06-27,0.0018939393939394478,0.041165202235483145
2016-06-28,-0.0054441973534972155,-0.012626831020496776
2016-06-29,0.006538413046162761,-0.010990651100670767
2016-06-30,-0.004154392250392491,0.05226985765671022
2016-07-01,0.013880405542225693,0.004394599004458266
2016-07-05,0.014737842239959775,-0.019066400133199046
2016-07-06,0.0062665879162502325,0.009996585076425202
2016-07-07,-0.00351677625877167,-0.05428510185671509
2016-07-08,-0.0025733402409824357,0.040528469552765234
2016-07-11,-0.00117940146565354,-0.002619483859942595
2016-07-12,-0.015424371955719551,0.02608166964134684
2016-07-13,0.00622145877319169,-0.015172660368705237
2016-07-14,-0.008268753576839982,0.0055159074251356355
2016-07-15,-0.0036055350584607293,0.007866851613941517
2016-07-18,0.0014323588390501296,-0.00935003605751139
2016-07-19,0.0023336163384470865,-0.00035953325854820584
2016-07-20,-0.009538078107397707,-0.01066934157664734
2016-07-21,0.008871664062244822,-0.0010109496263576156
2016-07-22,-0.005561836903419826,-0.02164322520580475
2016-07-25,-0.0028719878081231442,-0.0108697283221042
2016-07-26,0.001061094480411251,-0.003536154504671818
2016-07-27,0.004467347027258262,0.003939944846482524
2016-07-28,0.004296753432174061,0.0010437547534623004
2016-07-29,0.012534677164152797,0.0029876740642365007
2016-08-01,0.0017791134173461565,-0.029469531034102214
2016-08-02,0.009619653521628191,-0.09699763244704707
2016-08-03,-0.006083295114336695,0.03450440131950194
2016-08-04,0.001991057479378666,0.021071627197486675
2016-08-05,-0.01648515174582532,-0.005613060242174561
2016-08-08,-0.0022448368348727543,-0.0027602726458678672
2016-08-09,0.004199771935807339,-0.005503711863790284
2016-08-10,0.003958214339058852,0.007318806563836766
2016-08-11,-0.001339023234685599,-0.005038028626730862
2016-08-12,-0.004990652513966576,-0.0026496707177626755
2016-08-15,0.0033687676560341107,-0.005667282895631787
2016-08-16,0.007610199677012819,0.017980107502646225
2016-08-17,-0.005775674935209141,-0.007313366104216179
2016-08-18,0.0063305282715393485,0.0019224690068535555
2016-08-19,-0.007992841468064893,0.0022844696074149073
2016-08-22,-0.002014378507650627,0.009366821305118567
2016-08-23,0.0021679188952887785,-0.005688957791780469
2016-08-24,-0.012084105840682091,-0.005541460404535625
2016-08-25,-0.003246789430743857,-0.004172864671413312
2016-08-26,0.0010605439174706799,0.0032712748797474323
2016-08-29,0.0010594203556564263,0.0003397872921584444
2016-08-30,-0.008466303421882704,0.005915266717835266
2016-08-31,-0.0036593178160453377,-0.0035168752918197654
2016-09-01,0.004055342338872059,-0.005506794566202844
2016-09-02,0.007544600952358982,0.005650866968490709
2016-09-06,0.020649004232339507,0.006340274038168392
2016-09-07,-0.003779438942710489,0.006729668916923837
2016-09-08,-0.0055791116020408316,0.01915562251859315
2016-09-09,-0.005012023305214552,-0.005516314633256303
2016-09-12,-0.006841572937521745,0.002511849826807966
2016-09-13,-0.0015140045420136694,0.00164086891452353
2016-09-14,0.0018953752843062777,0.0023685092330978375
2016-09-15,-0.006053726825577033,-0.005778752806109511
2016-09-16,-0.005862162923486958,-0.00029977022557114985
2016-09-19,0.005896730518502258,-0.0010609289387620846
2016-09-20,0.00015222763608679912,-0.0015018671447895038
2016-09-21,0.010048012097398695,-0.018350821255852412
2016-09-22,0.010174089800152109,-0.0014251267581905092
2016-09-23,-0.0023874014791870346,0.010974389123113326
2016-09-26,0.0018695782916611225,0.01201186555197431
2016-09-27,-0.010300759501931211,-0.0030869756043417906
2016-09-28,-0.004902330403758981,-0.002372269249749537
2016-09-29,0.0017431612537246455,0.0015957024594792646
2016-09-30,-0.006355377401387252,0.006673334588171542
2016-10-03,-0.003274231964945251,0.002031401526111587
2016-10-04,-0.03262028342245993,-0.003151303740535516
2016-10-05,-0.000868749867670493,0.003780714448602396
2016-10-06,-0.012171911631697618,0.0008326544529928537
2016-10-07,-0.0007201351934015277,0.006688149389258546
2016-10-11,0.003282869662271759,0.035667553033335464
2016-10-12,-0.0015163798882681379,-0.007612255472306706
2016-10-13,0.0031172760569215807,0.0009336709423062306
2016-10-14,-0.0015139633466135782,0.005640796025589756
2016-10-17,0.0010374655054659065,-0.003799673133302206
2016-10-18,0.005102060648557449,-0.001928949493349652
2016-10-19,0.005631325130127873,-0.011662175909825212
2016-10-20,-0.0018140610114856237,0.0005344398104916159
2016-10-21,0.00023707965051356084,0.003124334065599088
2016-10-24,-0.003080830970898285,-0.005037504441072649
