,Returns_5yr,Avg_volume,Average_volatility,Name
0,30.459551888220798,6306042126.048077,0.7049478278244338,Bitcoin
1,0.29510643327002994,6183.330128205128,0.12961633740590411,Gold
2,0.395217754069066,3645956522.4358974,0.13487907331456434,SP500
3,0.8883180701362519,334812.9375,0.17062529516584882,NASDAQ
4,-0.09739870941722117,567961.9310897436,0.36519866386551963,Crude
5,0.389352738917349,241922524.03846154,0.1361387340025951,DowJ
